
12272	W02-1013	1.11069e-09
7918	P98-1099	1.11069e-09
282	W06-3125	1.11069e-09
6908	C96-2155	1.11069e-09
8372	W99-0109	1.11069e-09
12053	W03-1711	1.11069e-09
8215	W02-0805	1.11069e-09
7120	N06-1054	1.11069e-09
1800	W97-0207	1.11069e-09
9466	W10-0734	1.11069e-09
7996	P05-1016	1.11069e-09
12734	P05-2013	1.11069e-09
12031	H92-1028	1.11069e-09
12042	H91-1059	1.11069e-09
1283	P93-1021	1.11069e-09
16491	P90-1023	1.11069e-09
7471	C92-1048	1.11069e-09
8311	D07-1070	1.11069e-09
12364	W11-1812	1.11069e-09
14233	P98-1043	1.11069e-09
1330	A88-1014	1.11069e-09
13260	W11-1810	1.11069e-09
13804	W97-0711	1.11069e-09
3192	W12-3130	1.11069e-09
12155	H93-1026	1.11069e-09
12571	P04-1088	1.11069e-09
3159	C02-1032	1.11069e-09
1640	A92-1012	1.11069e-09
16492	P90-1024	1.11069e-09
6267	C88-1029	1.11069e-09
9458	W10-0717	1.11069e-09
555	W01-0502	1.11069e-09
1552	W98-1105	1.11069e-09
6995	W03-0902	1.11069e-09
12072	W95-0102	1.11069e-09
2827	C04-1084	1.11069e-09
110	A00-1025	1.11069e-09
17861	W12-3101	1.11069e-09
7581	W97-0211	1.11069e-09
6390	C92-2091	1.11069e-09
7745	W96-0210	1.11069e-09
2082	W97-0320	1.11069e-09
12613	J01-4007	1.11069e-09
4946	W11-1826	1.11069e-09
11796	H90-1028	1.11069e-09
4763	W09-1207	1.11069e-09
8176	W02-2002	1.11069e-09
6789	P89-1030	1.11069e-09
3591	W11-0704	1.11069e-09
7034	J99-4002	1.11069e-09
1492	P97-1029	1.11069e-09
3410	W04-3256	1.11069e-09
689	N06-2026	1.11069e-09
8408	W97-1311	1.11069e-09
11913	H92-1004	1.11069e-09
11895	H91-1008	1.11069e-09
12291	P99-1081	1.11069e-09
9464	W10-0731	1.11069e-09
6466	E87-1011	1.11069e-09
13900	J92-4001	1.11069e-09
16257	P81-1032	1.11069e-09
4128	P10-1098	1.11069e-09
7196	P99-1011	1.11069e-09
6933	C88-2133	1.11069e-09
10392	E03-1061	1.11069e-09
10298	E03-1004	1.11069e-09
2965	W08-0318	1.11069e-09
13573	P01-1014	1.11069e-09
6935	J95-3002	1.11069e-09
1455	N06-1042	1.11069e-09
11956	H92-1068	1.11069e-09
752	P06-3004	1.11069e-09
7740	W94-0316	1.11069e-09
11805	H91-1071	1.11069e-09
2616	P07-2011	1.11069e-09
8971	N10-1081	1.11069e-09
4785	D09-1062	1.11069e-09
14187	W03-0906	1.11069e-09
2227	P98-1045	1.11069e-09
4029	W05-1202	1.11069e-09
2969	C02-1146	1.11069e-09
7794	P98-1082	1.11069e-09
12288	W07-2054	1.11069e-09
7271	E95-1038	1.11069e-09
4063	H05-1096	1.11069e-09
10557	N07-1037	1.11069e-09
1376	C92-1055	1.11069e-09
14828	M95-1013	1.11069e-09
11757	H90-1044	1.11069e-09
11283	H01-1007	1.11069e-09
5507	W11-1907	1.11069e-09
14542	W00-0401	1.11069e-09
15280	N07-2028	1.11069e-09
6701	C88-1036	1.11069e-09
10936	E87-1007	1.11069e-09
4623	W05-0617	1.11069e-09
15554	P00-1043	1.11069e-09
8307	P98-1085	1.11069e-09
12376	W06-2927	1.11069e-09
7193	P96-1016	1.11069e-09
3866	C04-1006	1.11069e-09
17787	W09-3820	1.11069e-09
13722	P92-1033	1.11069e-09
8742	N10-1027	1.11069e-09
6804	E09-1068	1.11069e-09
3623	W05-0406	1.11069e-09
11653	H05-1112	1.11069e-09
12444	W09-1324	1.11069e-09
371	D10-1050	1.11069e-09
12200	W06-2907	1.11069e-09
12239	N07-1069	1.11069e-09
9573	W09-2411	1.11069e-09
2428	C08-1057	1.11069e-09
6159	P84-1100	1.11069e-09
11832	W98-1121	1.11069e-09
15970	P08-2014	1.11069e-09
7264	C90-3034	1.11069e-09
7366	M93-1016	1.11069e-09
11738	H90-1060	1.11069e-09
1248	P96-1020	1.11069e-09
8038	C96-1097	1.11069e-09
10742	E09-1025	1.11069e-09
4483	N07-1070	1.11069e-09
4495	C04-1108	1.11069e-09
11325	W04-0107	1.11069e-09
12959	W06-3602	1.11069e-09
4963	P10-2040	1.11069e-09
11879	H90-1009	1.11069e-09
4802	P07-1053	1.11069e-09
11513	N06-1061	1.11069e-09
2563	C00-1015	1.11069e-09
7353	P00-1022	1.11069e-09
16583	P91-1004	1.11069e-09
10584	N09-1014	1.11069e-09
6412	C88-1049	1.11069e-09
11255	P06-1060	1.11069e-09
13567	N01-1002	1.11069e-09
12362	W10-1904	1.11069e-09
13974	W07-1108	1.11069e-09
4999	C10-2022	1.11069e-09
5652	C10-1094	1.11069e-09
1088	P10-1113	1.11069e-09
2384	A97-1046	1.11069e-09
16107	P09-1030	1.11069e-09
2680	P11-1089	1.11069e-09
13357	J79-1056	1.11069e-09
10919	P87-1028	1.11069e-09
13474	P83-1012	1.11069e-09
8104	J96-4003	1.11069e-09
6757	C88-1065	1.11069e-09
13603	W00-1425	1.11069e-09
13123	W05-0302	1.11069e-09
2846	P07-2049	1.11069e-09
3493	D09-1099	1.11069e-09
934	A00-2020	1.11069e-09
1326	P89-1012	1.11069e-09
18061	W97-0705	1.11069e-09
1893	C96-1089	1.11069e-09
12730	J03-2001	1.11069e-09
15362	W09-0611	1.11069e-09
3892	N09-2066	1.11069e-09
15986	P06-2046	1.11069e-09
11579	H05-1077	1.11069e-09
3152	W06-3101	1.11069e-09
7844	W08-2219	1.11069e-09
2889	E03-1029	1.11069e-09
2449	P06-1044	1.11069e-09
11025	N10-1049	1.11069e-09
3227	P09-1051	1.11069e-09
11529	P08-1029	1.11069e-09
12579	W04-2328	1.11069e-09
4095	C04-1048	1.11069e-09
14072	W05-0826	1.11069e-09
6861	C96-2211	1.11069e-09
15075	N03-2023	1.11069e-09
11820	H90-1016	1.11069e-09
5046	W11-2139	1.11069e-09
2933	N07-1021	1.11069e-09
1216	J84-2001	1.11069e-09
7063	P91-1010	1.11069e-09
2609	H05-1104	1.11069e-09
14205	N01-1007	1.11069e-09
14931	W05-1210	1.11069e-09
5170	C08-1095	1.11069e-09
11871	M92-1036	1.11069e-09
11636	N07-1019	1.11069e-09
6913	J93-1008	1.11069e-09
3712	P04-1016	1.11069e-09
6603	C92-3161	1.11069e-09
2315	W99-0202	1.11069e-09
4464	H05-1041	1.11069e-09
15367	N07-2052	1.11069e-09
6396	J91-2001	1.11069e-09
2996	D07-1029	1.11069e-09
8575	P97-1050	1.11069e-09
9911	W10-0406	1.11069e-09
9834	P11-2009	1.11069e-09
11884	H90-1035	1.11069e-09
16832	W98-1437	1.11069e-09
14441	P98-2200	1.11069e-09
9137	W10-1705	1.11069e-09
1715	W98-1110	1.11069e-09
7250	P98-1086	1.11069e-09
14930	W03-1605	1.11069e-09
14484	W05-0616	1.11069e-09
1622	W98-1414	1.11069e-09
16705	S10-1053	1.11069e-09
7458	W06-1412	1.11069e-09
4630	W07-0412	1.11069e-09
1150	J02-3002	1.11069e-09
4478	D09-1133	1.11069e-09
16223	P11-2007	1.11069e-09
9281	D09-1033	1.11069e-09
2991	C00-2117	1.11069e-09
5487	E12-1009	1.11069e-09
16138	P09-1037	1.11069e-09
16659	P98-1040	1.11069e-09
7180	C90-2068	1.11069e-09
914	D07-1012	1.11069e-09
6578	C86-1149	1.11069e-09
4462	C04-1093	1.11069e-09
1959	C08-1005	1.11069e-09
12640	W06-3209	1.11069e-09
12265	W99-0201	1.11069e-09
1735	C96-2105	1.11069e-09
3286	P06-1089	1.11069e-09
9568	W10-1748	1.11069e-09
45	W03-0808	1.11069e-09
16082	P08-2052	1.11069e-09
1915	A94-1007	1.11069e-09
4972	C08-1048	1.11069e-09
12643	N03-2015	1.11069e-09
10010	P11-1036	1.11069e-09
9960	D09-1155	1.11069e-09
1035	W04-2302	1.11069e-09
4277	N12-1017	1.11069e-09
12252	W04-3211	1.11069e-09
11493	W06-1640	1.11069e-09
9508	D09-1153	1.11069e-09
17676	W09-2907	1.11069e-09
1369	C10-1100	1.11069e-09
609	D10-1002	1.11069e-09
5508	C10-1018	1.11069e-09
11603	W06-1618	1.11069e-09
448	P08-2068	1.11069e-09
11703	W01-1205	1.11069e-09
11640	W07-0404	1.11069e-09
14710	L08-1390	1.11069e-09
16296	P80-1029	1.11069e-09
4344	W09-0436	1.11069e-09
11320	P04-2012	1.11069e-09
7633	N07-1031	1.11069e-09
1068	I05-1034	1.11069e-09
5158	C08-1093	1.11069e-09
10335	P03-1047	1.11069e-09
8105	J98-2006	1.11069e-09
6989	E91-1044	1.11069e-09
5081	D09-1125	1.11069e-09
16896	S10-1059	1.11069e-09
2529	E09-1097	1.11069e-09
10326	E03-1019	1.11069e-09
11346	N03-2003	1.11069e-09
3457	C04-1086	1.11069e-09
15677	W07-1203	1.11069e-09
12692	P04-2007	1.11069e-09
3765	P08-2040	1.11069e-09
2731	W04-0210	1.11069e-09
5371	D09-1024	1.11069e-09
10336	E03-1024	1.11069e-09
4430	C08-1065	1.11069e-09
5372	C08-1139	1.11069e-09
10144	D11-1035	1.11069e-09
14968	P06-1047	1.11069e-09
5045	W09-0437	1.11069e-09
568	C04-1040	1.11069e-09
15355	N07-2036	1.11069e-09
16363	P90-1002	1.11069e-09
9117	E09-3008	1.11069e-09
3681	W09-1121	1.11069e-09
16769	P98-1009	1.11069e-09
201	N09-2054	1.11069e-09
3508	P11-1148	1.11069e-09
14348	P06-1026	1.11069e-09
6123	C82-1043	1.11069e-09
12369	I05-2045	1.11069e-09
10436	E03-1078	1.11069e-09
1394	E91-1027	1.11069e-09
11536	P06-1128	1.11069e-09
8350	P98-2130	1.11069e-09
11122	P94-1017	1.11069e-09
7438	P92-1014	1.11069e-09
1771	P98-1068	1.11069e-09
7068	C92-1024	1.11069e-09
12702	W04-0214	1.11069e-09
3838	P04-1032	1.11069e-09
7958	C94-1055	1.11069e-09
4736	S13-2029	1.11069e-09
10039	D10-1062	1.11069e-09
16579	W98-0509	1.11069e-09
2890	I08-1069	1.11069e-09
4499	P06-1049	1.11069e-09
8672	D08-1010	1.11069e-09
11533	I08-1050	1.11069e-09
893	W10-3504	1.11069e-09
11351	N10-2012	1.11069e-09
11321	P11-2052	1.11069e-09
4264	D12-1052	1.11069e-09
1724	C00-1077	1.11069e-09
17958	W11-2131	1.11069e-09
8533	P12-1098	1.11069e-09
8745	D08-1047	1.11069e-09
9255	N09-1005	1.11069e-09
17697	W09-3036	1.11069e-09
4347	W10-1736	1.11069e-09
4888	W11-1610	1.11069e-09
14097	L08-1024	1.11069e-09
4150	W09-0621	1.11069e-09
231	P11-4002	1.11069e-09
4202	N12-1046	1.11069e-09
17783	W09-3812	1.11069e-09
16191	P10-1145	1.11069e-09
298	W10-3007	1.11069e-09
15067	P09-2093	1.11069e-09
1338	A88-1016	1.11069e-09
16542	P87-1020	1.11069e-09
8258	P98-1056	1.11069e-09
6664	C90-3008	1.11069e-09
7849	E95-1034	1.11069e-09
10185	S13-2005	1.11069e-09
193	L08-1539	1.11069e-09
15880	W11-0115	1.11069e-09
1697	P06-2100	1.11069e-09
5100	J13-1008	1.11069e-09
9821	D09-1047	1.11069e-09
5105	W10-1402	1.11069e-09
3643	D10-1108	1.11069e-09
14503	L08-1204	1.11069e-09
690	N07-1053	1.11069e-09
2347	P09-1025	1.11069e-09
14953	P09-4005	1.11069e-09
5172	P10-1151	1.11069e-09
5469	C10-1004	1.11069e-09
10816	E09-1100	1.11069e-09
15927	W07-2091	1.11069e-09
17673	W09-2904	1.11069e-09
5855	N12-1093	1.11069e-09
1759	P06-1050	1.11069e-09
1661	W97-0803	1.11069e-09
3406	C10-2122	1.11069e-09
3278	C10-2167	1.11069e-09
9376	W10-1001	1.11069e-09
3757	P09-1082	1.11069e-09
16410	P89-1003	1.11069e-09
7540	D07-1060	1.11069e-09
2382	W98-1124	1.11069e-09
2062	W05-0201	1.11069e-09
15889	P06-2085	1.11069e-09
8052	W04-0407	1.11069e-09
5641	P11-2117	1.11069e-09
2600	C00-1026	1.11069e-09
5744	C10-1145	1.11069e-09
739	P06-1021	1.11069e-09
16231	P11-2022	1.11069e-09
18051	W97-0508	1.11069e-09
2207	W98-0503	1.11069e-09
11365	H01-1073	1.11069e-09
15330	P08-1065	1.11069e-09
993	W07-2207	1.11069e-09
537	N13-1044	1.11069e-09
12962	P09-1108	1.11069e-09
10134	D11-1027	1.11069e-09
4219	N10-1014	1.11069e-09
9483	D08-1030	1.11069e-09
3252	W11-1205	1.11069e-09
9513	N09-1040	1.11069e-09
10459	W06-3702	1.11069e-09
7526	W05-1615	1.11069e-09
6110	C86-1067	1.11069e-09
12771	W04-0905	1.11069e-09
3063	W06-0204	1.11069e-09
5040	N10-1062	1.11069e-09
879	W08-0401	1.11069e-09
12687	P07-1064	1.11069e-09
4454	D11-1020	1.11069e-09
15758	P07-2040	1.11069e-09
9937	D09-1137	1.11069e-09
16043	W08-2112	1.11069e-09
3083	P10-1046	1.11069e-09
3466	W10-2401	1.11069e-09
600	D09-1012	1.11069e-09
17675	W09-2906	1.11069e-09
13037	J08-3001	1.11069e-09
11498	N06-1005	1.11069e-09
14323	W01-1005	1.11069e-09
5703	Q13-1001	1.11069e-09
17655	W09-2209	1.11069e-09
657	J11-1007	1.11069e-09
13181	W11-2501	1.11069e-09
14891	P09-2066	1.11069e-09
17422	W11-1304	1.11069e-09
15293	P08-2043	1.11069e-09
3338	W03-1726	1.11069e-09
15249	P10-1066	1.11069e-09
5008	P12-1109	1.11069e-09
2746	C00-1053	1.11069e-09
17038	W01-0515	1.11069e-09
10575	W12-3129	1.11069e-09
13060	P06-1133	1.11069e-09
5302	P11-1132	1.11069e-09
5916	P11-1080	1.11069e-09
16159	W10-4233	1.11069e-09
2836	J13-2002	1.11069e-09
9035	N10-1130	1.11069e-09
12868	N10-1050	1.11069e-09
7628	L08-1309	1.11069e-09
1168	P10-1080	1.11069e-09
9576	D12-1045	1.11069e-09
1817	H93-1008	1.11069e-09
9407	P12-1099	1.11069e-09
8880	W12-2702	1.11069e-09
4124	N13-1092	1.11069e-09
4696	W07-1210	1.11069e-09
2348	P10-1158	1.11069e-09
9919	W12-4511	1.11069e-09
9626	W10-4211	1.11069e-09
15951	W09-2609	1.11069e-09
7397	W02-1808	1.11069e-09
2539	P11-2115	1.11069e-09
15245	N07-2032	1.11069e-09
2183	J11-2002	1.11069e-09
15397	N12-1011	1.11069e-09
10088	P13-1088	1.11069e-09
9956	D10-1111	1.11069e-09
7603	D11-1136	1.11069e-09
4255	P10-1114	1.11069e-09
10034	P12-1038	1.11069e-09
12418	N10-1086	1.11069e-09
3076	D12-1091	1.11069e-09
6954	P07-1042	1.11069e-09
13337	P79-1007	1.11069e-09
1199	A00-2043	1.11069e-09
7897	P99-1049	1.11069e-09
7288	C94-1014	1.11063e-09
7314	W04-1513	1.11063e-09
11953	W93-0310	1.11063e-09
13924	W94-0106	1.11063e-09
15752	W03-1019	1.11063e-09
4031	D07-1131	1.11063e-09
9166	D07-1129	1.11063e-09
809	W02-1009	1.11063e-09
17051	W03-0421	1.11063e-09
11319	P03-1050	1.11063e-09
8550	W05-0814	1.11063e-09
11414	P09-5006	1.11063e-09
1124	C00-1052	1.11063e-09
6662	P98-1025	1.11063e-09
12532	W03-1002	1.11063e-09
14000	P94-1052	1.11063e-09
1409	H91-1067	1.11063e-09
12029	H91-1045	1.11063e-09
15061	W07-0730	1.11063e-09
7868	P03-1064	1.11063e-09
14783	M92-1030	1.11063e-09
12745	N04-4037	1.11063e-09
9225	W07-0724	1.11063e-09
7516	W97-1010	1.11063e-09
8544	W03-0302	1.11063e-09
2891	P03-1057	1.11063e-09
18089	W98-0609	1.11063e-09
2490	A97-1056	1.11063e-09
1116	W04-2610	1.11063e-09
8870	D10-1026	1.11063e-09
205	P02-1063	1.11063e-09
16384	W99-0909	1.11063e-09
11027	P03-1067	1.11063e-09
13572	P00-1052	1.11063e-09
2006	W95-0106	1.11063e-09
16863	W04-2413	1.11063e-09
3925	H05-1068	1.11063e-09
13828	W03-0304	1.11063e-09
1541	W96-0303	1.11063e-09
17698	W09-3102	1.11063e-09
12018	H93-1049	1.11063e-09
10428	W07-0727	1.11063e-09
13364	J80-3002	1.11063e-09
8164	C96-1004	1.11063e-09
13592	P98-1090	1.11063e-09
11259	W04-2417	1.11063e-09
7714	W98-1126	1.11063e-09
6089	E89-1016	1.11063e-09
11824	H89-2024	1.11063e-09
14943	N07-1007	1.11063e-09
1102	C02-1132	1.11063e-09
17158	W09-0415	1.11063e-09
12193	H94-1003	1.11063e-09
1538	W96-0207	1.11063e-09
12762	W04-0509	1.11063e-09
12314	H94-1096	1.11063e-09
7342	C94-2116	1.11063e-09
1107	P06-1132	1.11063e-09
14033	P00-1067	1.11063e-09
12420	W12-3103	1.11063e-09
5048	W12-3131	1.11063e-09
8291	C96-1045	1.11063e-09
7638	P01-1009	1.11063e-09
8865	D07-1046	1.11063e-09
9044	W12-3150	1.11063e-09
2273	P06-2086	1.11063e-09
1535	W96-0111	1.11063e-09
11094	W96-0211	1.11063e-09
3559	W05-1512	1.11063e-09
2475	W99-0631	1.11063e-09
16677	W04-3246	1.11063e-09
944	P06-2004	1.11063e-09
1493	P97-1030	1.11063e-09
14905	W02-2020	1.11063e-09
12094	P97-1033	1.11063e-09
14041	P06-2070	1.11063e-09
10996	W94-0314	1.11063e-09
13439	P87-1032	1.11063e-09
11381	N06-1029	1.11063e-09
12345	N06-2046	1.11063e-09
6137	C86-1154	1.11063e-09
6997	C90-1008	1.11063e-09
1798	W97-0202	1.11063e-09
11804	H89-2017	1.11063e-09
13840	P92-1002	1.11063e-09
16936	T75-2009	1.11063e-09
14074	W05-1208	1.11063e-09
11292	P07-1069	1.11063e-09
1675	A94-1027	1.11063e-09
1903	P99-1043	1.11063e-09
2953	P01-1041	1.11063e-09
11993	N03-2017	1.11063e-09
845	W05-1514	1.11063e-09
11474	P06-2059	1.11063e-09
3778	P03-2025	1.11063e-09
2801	W05-1605	1.11063e-09
13706	J88-1001	1.11063e-09
2146	E03-1080	1.11063e-09
746	P06-2038	1.11063e-09
17516	W07-1421	1.11063e-09
13437	P85-1013	1.11063e-09
14130	W00-1208	1.11063e-09
4480	H05-1081	1.11063e-09
11803	H90-1029	1.11063e-09
11753	H89-2008	1.11063e-09
10612	E06-1045	1.11063e-09
718	P04-1006	1.11063e-09
11506	H05-1050	1.11063e-09
16488	P86-1010	1.11063e-09
6221	C88-2153	1.11063e-09
7761	E93-1011	1.11063e-09
1741	E99-1028	1.11063e-09
7181	C92-4181	1.11063e-09
13234	J08-3002	1.11063e-09
8823	I08-2088	1.11063e-09
7836	P96-1019	1.11063e-09
2690	W04-2501	1.11063e-09
12056	H91-1064	1.11063e-09
1148	A00-2035	1.11063e-09
3381	N03-1015	1.11063e-09
4791	E09-1046	1.11063e-09
2104	N06-1007	1.11063e-09
1958	C00-2122	1.11063e-09
10350	W05-0834	1.11063e-09
8655	D09-1023	1.11063e-09
3210	W05-0817	1.11063e-09
8212	P98-1003	1.11063e-09
6462	P96-1022	1.11063e-09
4365	C04-1078	1.11063e-09
16361	P86-1033	1.11063e-09
7670	P96-1004	1.11063e-09
15625	P01-1069	1.11063e-09
17111	W04-1612	1.11063e-09
1838	W96-0309	1.11063e-09
14687	L08-1307	1.11063e-09
18020	W94-0315	1.11063e-09
285	W08-0307	1.11063e-09
4700	W11-0112	1.11063e-09
14196	W98-1402	1.11063e-09
7952	N03-3004	1.11063e-09
11244	E99-1017	1.11063e-09
17704	W09-3204	1.11063e-09
16432	P84-1050	1.11063e-09
1611	P98-1118	1.11063e-09
8260	P98-2229	1.11063e-09
6317	W98-1312	1.11063e-09
1143	W02-2014	1.11063e-09
10985	H93-1042	1.11063e-09
76	D09-1103	1.11063e-09
15262	W08-0331	1.11063e-09
8720	I08-1012	1.11063e-09
16794	P98-1041	1.11063e-09
1602	P96-1037	1.11063e-09
12646	P03-1036	1.11063e-09
9066	D07-1083	1.11063e-09
12093	W99-0633	1.11063e-09
16427	P84-1045	1.11063e-09
7427	H05-1015	1.11063e-09
8668	W09-0431	1.11063e-09
3791	P10-2045	1.11063e-09
9502	N10-1068	1.11063e-09
71	W00-0507	1.11063e-09
3662	C08-1132	1.11063e-09
3236	I05-1062	1.11063e-09
6380	C86-1148	1.11063e-09
11705	H86-1005	1.11063e-09
17632	W11-1820	1.11063e-09
350	W06-2904	1.11063e-09
11833	W99-0617	1.11063e-09
4235	I05-3018	1.11063e-09
14038	P05-1009	1.11063e-09
15192	S12-1102	1.11063e-09
4088	W12-3122	1.11063e-09
18146	X96-1050	1.11063e-09
7066	C90-2029	1.11063e-09
3268	W03-1010	1.11063e-09
8244	W96-0103	1.11063e-09
7262	P95-1004	1.11063e-09
14843	W01-1311	1.11063e-09
15215	W05-0711	1.11063e-09
2086	W98-1421	1.11063e-09
4271	I08-1042	1.11063e-09
9628	D09-1042	1.11063e-09
2976	P08-1050	1.11063e-09
13342	J79-1035a	1.11063e-09
2676	C04-1022	1.11063e-09
15608	W02-1041	1.11063e-09
9461	W10-0721	1.11063e-09
13102	N09-2064	1.11063e-09
12406	W07-2010	1.11063e-09
15737	P09-2041	1.11063e-09
7719	C96-1013	1.11063e-09
8019	W98-1403	1.11063e-09
7832	C92-4195	1.11063e-09
14807	M92-1006	1.11063e-09
10969	E89-1005	1.11063e-09
14238	W98-1224	1.11063e-09
3189	W08-0333	1.11063e-09
1929	E03-1073	1.11063e-09
8818	D07-1035	1.11063e-09
8397	N07-1042	1.11063e-09
4570	E09-1026	1.11063e-09
4780	D08-1013	1.11063e-09
17843	W10-0513	1.11063e-09
5179	P09-2022	1.11063e-09
5600	C10-1071	1.11063e-09
4600	J12-1002	1.11063e-09
16961	T75-2037	1.11063e-09
12764	W04-0814	1.11063e-09
11881	H91-1048	1.11063e-09
6779	C88-1081	1.11063e-09
2309	P00-1011	1.11063e-09
8178	W06-3312	1.11063e-09
4212	W11-2132	1.11063e-09
481	C08-1106	1.11063e-09
679	N04-1011	1.11063e-09
878	W08-0308	1.11063e-09
3066	W06-2207	1.11063e-09
6229	C86-1023	1.11063e-09
14497	P03-2029	1.11063e-09
4093	P10-1062	1.11063e-09
14947	N09-2003	1.11063e-09
9436	P10-1088	1.11063e-09
9330	D10-1098	1.11063e-09
17786	W09-3819	1.11063e-09
9782	D10-1013	1.11063e-09
4486	P09-1003	1.11063e-09
4286	P11-1103	1.11063e-09
1085	P06-2012	1.11063e-09
14934	N03-1006	1.11063e-09
15214	P06-1087	1.11063e-09
1833	C96-2147	1.11063e-09
15223	N06-1010	1.11063e-09
12747	N06-1055	1.11063e-09
7482	P97-1034	1.11063e-09
7478	H01-1015	1.11063e-09
4404	N09-1007	1.11063e-09
7330	J92-3002	1.11063e-09
5273	W10-1405	1.11063e-09
3360	N03-1002	1.11063e-09
14871	M98-1027	1.11063e-09
10649	I08-2119	1.11063e-09
6774	P95-1022	1.11063e-09
3234	D07-1106	1.11063e-09
13534	P86-1006	1.11063e-09
6223	E83-1013	1.11063e-09
10502	E06-1009	1.11063e-09
12848	W04-1016	1.11063e-09
4621	C04-1152	1.11063e-09
3871	P09-2058	1.11063e-09
15239	N06-1030	1.11063e-09
385	P08-1035	1.11063e-09
13149	N07-1054	1.11063e-09
10513	W07-2052	1.11063e-09
7504	E93-1023	1.11063e-09
2140	C00-2157	1.11063e-09
14304	P06-2013	1.11063e-09
17395	W05-1102	1.11063e-09
1166	P07-1109	1.11063e-09
2426	C04-1174	1.11063e-09
17758	W09-3611	1.11063e-09
13966	S10-1079	1.11063e-09
4049	W06-1620	1.11063e-09
2064	W07-1414	1.11063e-09
9119	I08-1067	1.11063e-09
10618	W09-0603	1.11063e-09
6386	C90-2041	1.11063e-09
4281	P05-1035	1.11063e-09
515	W02-0813	1.11063e-09
1447	J98-1003	1.11063e-09
4710	C04-1185	1.11063e-09
16256	P80-1026	1.11063e-09
8721	I08-2097	1.11063e-09
419	P00-1024	1.11063e-09
12866	N07-2037	1.11063e-09
5269	E12-1006	1.11063e-09
8526	P11-1044	1.11063e-09
14338	N06-2036	1.11063e-09
422	C02-1033	1.11063e-09
1571	A88-1027	1.11063e-09
15406	N09-1067	1.11063e-09
12064	H92-1040	1.11063e-09
18078	W97-1401	1.11063e-09
8226	P98-1024	1.11063e-09
1592	P98-1060	1.11063e-09
10640	P08-1073	1.11063e-09
10504	P08-1055	1.11063e-09
7378	P98-1120	1.11063e-09
139	C08-1091	1.11063e-09
17809	W09-3916	1.11063e-09
9736	W11-2119	1.11063e-09
15655	W06-2714	1.11063e-09
968	C08-1038	1.11063e-09
372	E09-1017	1.11063e-09
11874	H91-1073	1.11063e-09
17421	W06-1201	1.11063e-09
7218	C90-3013	1.11063e-09
13163	N09-1032	1.11063e-09
17274	W04-0804	1.11063e-09
3344	W03-1024	1.11063e-09
4151	W09-2503	1.11063e-09
15996	P08-1017	1.11063e-09
226	P10-1089	1.11063e-09
5449	P11-2116	1.11063e-09
11779	H89-2002	1.11063e-09
6134	C80-1067	1.11063e-09
11959	H90-1061	1.11063e-09
10868	J86-4001	1.11063e-09
13580	P89-1007	1.11063e-09
3364	P07-2017	1.11063e-09
3216	C02-1004	1.11063e-09
4824	W06-1641	1.11063e-09
6800	C90-2049	1.11063e-09
9435	P10-1018	1.11063e-09
15024	W04-1003	1.11063e-09
13853	W98-0704	1.11063e-09
2811	C00-1067	1.11063e-09
14751	L08-1554	1.11063e-09
12849	J02-4007	1.11063e-09
11430	H05-1026	1.11063e-09
7091	P10-1028	1.11063e-09
9897	D10-1040	1.11063e-09
1642	C94-1043	1.11063e-09
12108	H92-1052	1.11063e-09
17092	W05-0111	1.11063e-09
4054	C04-1042	1.11063e-09
6524	C86-1109	1.11063e-09
4762	W08-2134	1.11063e-09
333	P03-1043	1.11063e-09
6771	E93-1036	1.11063e-09
219	P07-1051	1.11063e-09
5272	P13-2103	1.11063e-09
4718	W08-2126	1.11063e-09
1097	W08-2101	1.11063e-09
14417	W02-0806	1.11063e-09
16850	W00-0804	1.11063e-09
10645	E06-1048	1.11063e-09
7334	P97-1001	1.11063e-09
11456	H05-1038	1.11063e-09
8151	W05-1606	1.11063e-09
13711	P91-1002	1.11063e-09
264	W04-3209	1.11063e-09
2258	N03-2010	1.11063e-09
15019	W06-0116	1.11063e-09
10109	N13-1037	1.11063e-09
1866	A94-1001	1.11063e-09
3314	N09-1004	1.11063e-09
2829	C08-1021	1.11063e-09
16764	W98-0719	1.11063e-09
6445	J87-3009	1.11063e-09
16772	W07-2041	1.11063e-09
3941	D08-1018	1.11063e-09
11637	P06-2036	1.11063e-09
3867	D08-1060	1.11063e-09
8698	W09-2412	1.11063e-09
5108	E09-1071	1.11063e-09
4926	D09-1122	1.11063e-09
7557	P11-2064	1.11063e-09
4154	W10-4223	1.11063e-09
16220	P11-1084	1.11063e-09
9214	E12-1042	1.11063e-09
16897	S10-1065	1.11063e-09
13858	J91-1004	1.11063e-09
11978	H93-1017	1.11063e-09
1220	A83-1004	1.11063e-09
1583	A88-1031	1.11063e-09
5762	C10-1155	1.11063e-09
16128	W09-0628	1.11063e-09
14192	P98-1061	1.11063e-09
1125	A00-2033	1.11063e-09
6695	C94-1061	1.11063e-09
12615	W04-0706	1.11063e-09
4080	W11-2104	1.11063e-09
3190	W09-1114	1.11063e-09
9658	N13-1001	1.11063e-09
11502	N07-1026	1.11063e-09
9113	D10-1015	1.11063e-09
506	J03-1004	1.11063e-09
10704	S10-1013	1.11063e-09
10368	W06-1207	1.11063e-09
4589	D09-1051	1.11063e-09
8786	W08-1703	1.11063e-09
9542	N10-1132	1.11063e-09
13020	P08-1039	1.11063e-09
